"SiteID_WQX","SiteName_WQX","Parameter","SiteID"
"ARDEQH2O_WQX-OUA0231","Chatman Creek on Grigsby Ford Road ~3.5 mi SW of Malvern","Total suspended solids","OUA0231"
"ARDEQH2O_WQX-OUA0231","Chatman Creek on Grigsby Ford Road ~3.5 mi SW of Malvern","Turbidity","OUA0231"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Calcium","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Magnesium","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Potassium","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Sodium","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Bromide","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Chloride","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Fluoride","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Sulfate","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Aluminum","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Barium","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Beryllium","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Cadmium","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Chromium","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Cobalt","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Copper","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Iron","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Lead","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Manganese","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Nickel","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Silver","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Thallium","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Vanadium","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Zinc","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Antimony","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Arsenic","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Selenium","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Ammonia","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Nitrate + Nitrite","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Orthophosphate","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Phosphorus","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Total Kjeldahl nitrogen","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Total Nitrogen, mixed forms","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Total Phosphorus, mixed forms","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Organic carbon","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Alkalinity, total","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Hardness, Ca, Mg","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Specific conductance","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Total dissolved solids","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Total suspended solids","OUA0234"
"ARDEQH2O_WQX-OUA0234","French Creek on Ouachita Road 23 ~4.5 miles E of Red Hill","Turbidity","OUA0234"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Chlorophyll a","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Calcium","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Magnesium","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Potassium","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Sodium","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Bromide","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Chloride","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Fluoride","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Sulfate","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Aluminum","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Barium","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Beryllium","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Cadmium","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Chromium","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Cobalt","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Copper","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Iron","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Lead","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Manganese","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Nickel","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Silver","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Thallium","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Vanadium","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Zinc","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Antimony","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Arsenic","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Selenium","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Ammonia","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Nitrate + Nitrite","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Orthophosphate","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Phosphorus","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Total Kjeldahl nitrogen","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Total Nitrogen, mixed forms","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Total Phosphorus, mixed forms","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Organic carbon","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Alkalinity, total","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Hardness, Ca, Mg","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Specific conductance","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Total dissolved solids","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Total suspended solids","OUA0237"
"ARDEQH2O_WQX-OUA0237","Terre Rouge Creek on highway 67 ~5.5 miles NE of Hope","Turbidity","OUA0237"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Calcium","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Magnesium","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Potassium","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Sodium","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Bromide","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Chloride","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Fluoride","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Sulfate","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Aluminum","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Barium","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Beryllium","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Cadmium","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Chromium","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Cobalt","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Copper","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Iron","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Lead","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Manganese","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Nickel","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Silver","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Thallium","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Vanadium","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Zinc","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Antimony","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Arsenic","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Selenium","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Ammonia","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Nitrate + Nitrite","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Orthophosphate","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Phosphorus","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Total Kjeldahl nitrogen","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Total Nitrogen, mixed forms","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Total Phosphorus, mixed forms","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Organic carbon","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Alkalinity, total","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Hardness, Ca, Mg","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Specific conductance","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Total dissolved solids","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Total suspended solids","OUA0233"
"ARDEQH2O_WQX-OUA0233","Tupelo Creek on Hwy 7 ~ 3.75 mi SE of Arkadelphia","Turbidity","OUA0233"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Calcium","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Magnesium","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Potassium","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Sodium","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Bromide","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Chloride","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Fluoride","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Sulfate","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Aluminum","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Barium","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Beryllium","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Cadmium","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Chromium","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Cobalt","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Copper","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Iron","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Lead","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Manganese","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Nickel","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Silver","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Thallium","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Vanadium","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Zinc","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Antimony","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Arsenic","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Selenium","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Ammonia","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Nitrate + Nitrite","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Orthophosphate","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Phosphorus","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Total Kjeldahl nitrogen","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Total Nitrogen, mixed forms","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Total Phosphorus, mixed forms","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Organic carbon","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Alkalinity, total","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Hardness, Ca, Mg","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Specific conductance","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Total dissolved solids","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Total suspended solids","OUA0246"
"ARDEQH2O_WQX-OUA0246","Mill Creek	on Nevada CR424 in Poison Springs WMA","Turbidity","OUA0246"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Chlorophyll a","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Calcium","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Magnesium","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Potassium","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Sodium","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Bromide","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Chloride","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Fluoride","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Sulfate","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Aluminum","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Barium","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Beryllium","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Cadmium","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Chromium","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Cobalt","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Copper","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Iron","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Lead","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Manganese","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Nickel","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Silver","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Thallium","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Vanadium","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Zinc","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Antimony","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Arsenic","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Selenium","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Ammonia","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Nitrate + Nitrite","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Orthophosphate","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Phosphorus","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Total Kjeldahl nitrogen","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Total Nitrogen, mixed forms","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Total Phosphorus, mixed forms","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Organic carbon","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Alkalinity, total","OUA0240"
"ARDEQH2O_WQX-OUA0240","De Ann Creek on Hwy 332 ~7.5 miles N of Hope","Hardness, Ca, Mg","OUA0240"
